label,text
0,clothe jewelry trip
1,Block Breaker come deluxe format new feature great graphic TMobile Buy 5 reply GET bbdeluxe challenge
0,Aah A cuddle lush I d need lot tea soup kind fumble
1,important information 4 orange user   today lucky day2find log httpwwwurawinnercom THERES FANTASTIC surprise await
0,I late I
0,sad story Man   week bday Wife wish Parents forget n kid   I work colleague wish
0,plan family set stone
0,pls forget study
0,ll believe actually taunton wow
0,Den weekday special price Haiz eat liao Cut nail oso muz wait finish drivin wat lunch muz eat wat
0,break list reason nobodys town I tell s sarcastic faggy
0,ltDECIMALgt m common car buy china asia find expensive Ill holla
0,great test courage earth bear defeat lose heartgn tc
0,sorry IM stil FUCKED nite tobe AT 430 4 work 630
0,hey s plan sit
0,beauty sleep help ur pimple
0,Great Hope connection mode man cos know old friend lead today
1,Natalja 25f invite friend Reply YES440 NO440 wwwsmsacunat27081980 stop send stop FRND 62468
0,
0,kind miss train cos asthma attack nxt half hr drive sure park
0,ball lotwill spin difficult bat
0,Haiyoh maybe hamster jealous million
0,send auntys number
0,I m glad follow dream
0,I ve reach home finally
1,urgent important information 02 user today lucky day 2 find   log httpwwwurawinnercom fantastic surprise await
1,WINNER value network customer select receivea 900 prize reward claim 09061701461 claim code KL341 Valid 12 hour
0,Wn u r hurt d prsn s close 2 u fight wit dem Coz somtime dis fight save relation bt quiet leave nothin relation Gud eveb
0,u
0,science tell chocolate melt sunlight walk sunlight BCozI want loss sweet friend
0,yes I come nyc audiition try relocate
0,I pock
0,congrat s great I want tell tell score cos relax motivate thank share
0,I wud mind u miss u need u wil hurt wen u need amp u tell care
0,hey mr s bill brison book language word
0,okay good problem thanx
0,information IKEA spell cap yell think leave sit bed mess come home class try bullshit want listen
0,ure
0,gwr
0,good watch cause I drunk motherfucker
1,Kit Strip   bill 150p Netcollex Ltd po Box 1013 IG11 OJA
1,HMV BONUS SPECIAL 500 pound genuine HMV voucher win answer 4 easy question play send HMV 86688 More infowww100percentrealcom
1,08712402578 immediately urgent message wait
1,thesmszonecom let send free anonymous mask messagesim send message theredo potential abuse
1,4 Costa Del Sol Holiday 5000 await collection Call 09050090044 toclaim SAE tc pobox334 Stockport SK38xh Cost150pm max10min
0,hurt tease cry end life die plz rise grave STUPID I mis u nice DAY BSLVYL
0,Erm Woodland avenue parish magazine telephone number
0,TA job available let know cos need start work
0,Aiyar hard 2 type u later free tell n scold n tell u
0,yup m free
0,good good billy mate gone jog enjoy concert
0,Yo come carlos soon
0,Awww dat sweet think nice time tonight ill probably txt u later cos m lonely   xxx
0,I guess useless u 4 important
0,ha ha   pop loo helloe hello
0,dint tell angry tell abi
1,u know ask date service 2 contact guess CALL 09058091854 reveal po BOX385 M6 6wu
0,happen r 2waxsto wat want come ill medical insurance shell able deliver basic care I m currently shop right medical insurance til friday morning s ill major person guide right insurance
0,I rs shelf buy egg
0,I babe swollen gland throat   end
0,ur change 2 da report big cos ve change 2 da previous report
0,captain room
0,I speak bcaz mobile problem I listen cannt listen voice later
0,hiya STU WOT U 2im truble home AT MOMENT EVONE hate I U WOT HELL av I NOW Y WONT U tell I TEXT BCK LUV DAN
0,Si mokka player
0,play gautham
0,hey mr   I sea view couple gay I mean game bell ya finish
0,K jason s Ill   ltgt
0,sorry   I able morning
0,aight informed
0,I number sir
0,search good dual sim mobile pa
0,unnecessarily hostile
0,Dude haircut breezy
1,congrat 2 mobile 3 G Videophones R 09061744553 videochat wid ur mate play java game Dload polyH music noline rentl bx420 ip4 5we 150pm
0,1appledayno Doctor 1tulsi LeafDayNo Cancer 1lemondayno Fat 1cup MilkdayNo Bone Problms 3 Litres WatrDayNo disease Snd ths 2 U Care
0,think king hill thing
0,Nope ill come online
0,tell HIM I HAPPY BIRTHDAY
0,y bishan lei I tot   lavender
0,boo time u U suppose shop today
0,u sound like manky scouse boy stevelike I travel da bus homewot u inmind 4 recreation dis eve
0,Fyi I m quick shower epsilon like   ltgt   min
0,Tuesday night r u 4 real
0,yes appt
0,outta class gym
0,I want sent   ltgt mesage today s y Sorry hurt
0,  write wat
0,ha I I read way u I like 2 judgementali save friday pub
0,valentine game    send dis msg ur friend   5 answer r d love u   que colour suit good
0,hidid ask waheeda fathima leave
0,enjoy urself tmr
0,I use half8th
1,u 447801259231 secret admirer look 2 contact Ufind rreveal think UR specialcall 09058094597
0,d proof   ltgt   rs allow work come home day
0,  bot note oredi cos juz rem
0,yes Rent expensive way save
0,night end day morning come special way smile like sunny ray leave worry blue blue bay Gud mrng
0,s pain deary r u smile
0,fun fact think armand eventually build tolerance shit consider smoke fuck like 2 hit
1,important information 4 orange user 0789xxxxxxx today lucky day2find log httpwwwurawinnercom THERES FANTASTIC surprise await
0,sorry I help
0,Great send account number
0,HELLOGORGEOUS hows u MY fone charge LST NITW WEN u TEXD ME HOPEU ad A nice WKEND IM sure u lookin 4ward 2 CIN u 2MRW LUV JAZ
1,date service ask 2 contact u shy CALL 09058091870 reveal POBox84 M26 3uz 150p
0,  send content page
0,night sweet sleep I ve Exorcism Emily Rose sleep Hugs snog
0,think u got think use good ni8
0,I right second hit people
0,Evry Emotion dsnt hav WordsEvry Wish dsnt hav Prayrs u SmileD World wit uOthrwise d drop Tear dsnt lik 2 stay wit uso b happy Good morning smile
0,remember
0,ujhhhhhhh computer ship address sandiago parantella lane Wtf Poop
0,mm yes dear look hug p
0,I like dis sweater fr mango size irritate
0,1 I number 2 massive pain ass d involve s possible
0,anytime lor
1,want new Video handset 750 time network min unlimited TEXT Camcorder Reply Call 08000930705 del Sat AM
0,purity friendship smile read forwarded messageits smile Gud evng
1,ur balance 600 question Complete landmark Big A Bob B Barry C Ben   Text A b c 83738 good luck
0,I fineabsolutly fine
0,K sure I consent form v
1,ur TONEXS subscription renew charge 450 choose 10 polys month wwwclubzedcouk billing MSG
1,prize customer tc wwwtcbiz 18 150pmin Polo Ltd Suite 373 London W1J 6hl busy
0,torch 9ja
0,u dinner w
0,check
0,internet connection v slow send try later thing tomo
0,mathew tait edwards anderson
0,yeah sure thing mate haunt stuff sort m sound promote hex way know number joke
0,need lar engin cos sis art today
0,thank honey hear I leave bit long 2 crowd try later   great advice thank hope cardiff
1,want New Nokia 3510i Colour Phone Delivered tomorrow 200 free minute mobile   100 free text   free camcorder Reply 8000930705
0,  m   snowboard trip I wonder planning befor goa meet greet kind affair cheer
0,sim watch live
0,christmassy
0,K I m ready   ltgt
0,know god create gap finger come amp fill gap hold hand LOVE
0,great test courage earth bear defeat lose heartgn tc
0,new year plan
1,RECPT 13 order Ringtone order process
0,Baaaaaaaabe Wake   I miss   I crave I need
0,message ignore yes shop
0,dear   mood I drive brother drive
0,dad
0,tell Shola college medicine visit academic department tell academic secretary current situation ask transfer ask check Sagamu thing lautech vital complete medical education Nigeria expensive expensive citizen rate new zealand
0,yes finish watch day life I love
0,Juz google n search 4 qet
0,time lose good bcoz
0,good FRIENDS CaRE close Friends UNDERSTaND true friend stay forever word time Gud ni8
0,home
0,Sorry Ill later   ltgt min
0,Dun need use dial juz open da browser n surf
1,register subscriber u enter draw 4 100 GB gift voucher reply ENTER unsubscribe text STOP
0,awesome plan time like   ltgt   Ill text detail wee bit
0,care sleep wellyou need learn change lifeyou need CONVINCED thati wait conversation usget CONVINCED timeyour family sensesrespect overemphasiseor u role life
1,chance win free Bluetooth Headset simply reply ADP
0,na hi hi hi hi hi
0,ya display internal sub extract
0,wrong sorry de
0,sad story Man   week bday Wife wish Parents forget n kid   I work colleague wish
0,stupid challenge godYou think write instead respond immed
0,yeah I able Ill text I m ready meet
0,v skint fancy bevieswaz gona meet othrs spoon jst bin watchng planet earthsofa v comfey hav gd night
0,s quit least5times day wudnt notice Nah mind want come taunton tonight u tell
0,free
0,little darling far week need coffee run tomocant believe time week
0,ok msg u b4 leave house
0,west coast Haiz ll forever come
0,MMM   Fuck   Merry Christmas
0,alright thank advice enjoy night I m try sleep
0,update face book status frequently
0,messageit k da
0,u eat
0,bank money
0,Aiyar dun disturb u liao Thk u lot 2 aft ur cupboard come
0,hey r watch movie tonight ill prob b home early
0,Yar lor u noe u dat route
0,2mro come gym machan Goodnight
0,think need yellow card uk travel Ask   ltgt buck
0,u look 4 da lib stuff finish
0,sound great I m sleep good night
1,b floppy b snappy   happy gay chat service photo upload 08718730666 10pmin 2 stop text 08712460324
0,HouseMaid murderer coz man murder   ltgt th January public holiday govtinstituition closedinclude post officeunderstand
0,come u
0,easy look reason risk life love
0,want grasp pretty booty
0,I ve tea sure flavour
0,I m 2 orchard laready reach soon u reach
0,Dear deny word
0,know old Dom I tell yesterday   Roger touch night want meet today 2 pm
0,come tampa FFFFUUUUUUU
0,2 celebrate bday y
0,Merry christma u annie
0,tell special stock talk
0,I send like
1,Urgent ur award complimentary trip EuroDisinc Trav acoentry41 1000 claim txt DIS 87121 186150morefrmmob ShrAcomOrSglSuplt10 LS1 3aj
0,Awesome minute
0,problem walk julianaland oblivious I thing constantly ear want know I m upsetit listen tell upset want surprised I m mad
0,I ve tell stop let dehydrate
0,I guess   ltgt   min
0,I m home Ard wat time u reach
0,storming msg Wen u lift d phne u hello u knw wt d real meaning hello     d girl     yes u knw dat girl Margaret hello d girlfrnd f Grahmbell invnte telphone      MoralOne 4get d person
0,want mapquest look usf dogwood drive
0,aight I plan come later tonight
0,die I accidentally delete e msg suppose 2 e sim archive Haiz I sad
1,welcome UKmobiledate msg free free 08719839835 Future mgs bill 150p daily cancel send stop 89123
0,wish great day Moji tell offer speechless offer easily great length behalf stunning exam friday touch sorry
0,thank reply today ur visa come r u buy gucci bag sister thing easy uncle john bill need think money later sha
0,sorry I flake night shit seriously goin roommate tonight
0,look pretty wif long hair wat thk s cut short 4 leh
0,Ranjith cal drpd Deeraj deepak 5min hold
0,cheer CALLIN BABESOZI CULDNT talkbut I WANNATELL U DETAILS later WENWECAN CHAT PROPERLY x
0,hey u gym
0,u mind I bedroom minute    ok I se sexy mood come 5 minut latr wid caken wife
0,thank lol
0,smse u n xy lor Sorry lor da guy neva c u person sort know u lor u wan 2 meet xy ask 2 bring u 4 meeting
0,Lemme know I swing pick I m free basically time 1 semester
0,wa u efficient Gee Thanx
1,3 receive mobile content enjoy
0,s able sleep
1,want explicit sex 30 sec Ring 02073162414 cost 20pmin
0,meet soon princess Ttyl
0,Ill pick 515pm taunton want come
0,oh 4 outside player allow play know
0,I lor
0,Erutupalam thandiyachu
0,Y u try new invention flyim joke
0,noit ful song lyric
0,u reckon need 2 arrange transport u thank
0,true lov n care wil nevr unrecognized somone mistake value definitly undrstnd start miss
0,Shopping eh ger toke abt syd lehHaha
0,stand
0,  good weekend
0,Miss miss khelate kintu opponenter miss dhorte lage s d rule great phone receive quality win
0,chance plz lt3
0,new deus ex game comin early yr
0,computer fry essential spare fucking idiot roommate looovvve leave thing run   ltgt 7
0,friend s study warwick ve plan shop concert tmw cancel havnt   age yeah
0,probably couple hour
0,LOL   grin   I m babe thank thinking
0,man bus slow I think
0,hope text meet smile let text reason smile beautiful day
0,case wake wonder I I forget I care grandma today parade
0,ok
1,late Nokia Mobile iPOD MP3 Player 400 proze guarantee Reply WIN 83355 Norcorp ltd150mtmsgrcvd18
1,SMS SERVICES inclusive text credit pls goto wwwcomuknet login 3qxj9 unsubscribe stop extra charge help 08702840625COMUK 220cm2 9AE
0,nvm ur time
0,wat da decision
0,wot u 2 bitch
0,stupidit possible
0,tell hr want post chennaibecause m work
1,Mobile Club choose quality item mobile 7cfca1a
0,guy leave
0,neva grumble sad lor Hee Buy tmr lor aft lunch meetin 4 lunch tmr Neva hear fr lei   lot work ar
0,able
0,  takin linear algebra today
0,weekend fine excuse decorate
0,sorry I miss babe I late sleep I hope enjoy drive lesson boytoy I miss   teasing kiss
0,project pa come
1,money win wining number 946 wot
0,sure fuck gt
0,random old roomate campus graduate
1,congrat 2 mobile 3 G Videophones R 09061744553 videochat wid ur mate play java game Dload polyH music noline rentl bx420 ip4 5we 150pm
0,man need beautiful intelligent care love adjustable cooperative wife law allow wife
0,suck plan yo valentine I yo valentine I
0,Nottingham   3 hrs 63miles good thing love man 40 mph hey ho
0,think clearly ok leave need ask I come
0,hi good mornin Thanku wish u d
0,u want 2 meet 2MORRO
0,actually I decide I hungry I leave v
0,I ve send  
0,cos shop wif darren ju n 2 ask wat present wan lor start guess wif n finally guess darren lor
1,I want cock hubby away I need real man 2 satisfy Txt wife 89938 string action Txt stop 2 end txt rec 150ea OTBox 731 LA1 7ws
0,understand loss gain   work school
0,U I MISSED U I HAVENT 2 MUCH bit bored HOLIDAY want 2 BAK 2 COLLEGE SAD ISNT ITxx
0,Hiya probably come home   weekend
0,forget I love   I walk watch heart warm
0,I wish thing different I wonder able value pls continue brisk walk drug askin find thing laugh I love dearly
0,ok day dinner tonite Am I invite
1,gr8 new service   live sex video chat mob   sexy dirty girl live ur phone   4 detail text horny 89070 cancel send stop 89070
0,I money 4 steve mate
0,IM late tellmiss IM MY WAY
0,blame day ur life good day u happiness bad day u experience essential life Gods blessing good morning
0,normally use drink water daily
0,dare ask luck sort car
0,party place usf charge contribute way greatly appreciate yeah room
0,urgh coach hot smell chip fat thank especially duvet predictive text word
0,Hiya night I ve naughty buy clothe little   Ready shopping tho kind time wanna meet
1,FreeMsg hi baby wow new cam moby Wanna C hot pic Fancy chatIm w8 4uTxt   rply chat 82242 Hlp 08712317606 Msg150p 2rcv
0,I ve try reach success
0,derek class
0,y lei I v lazy Got wat Dat day   send da url work
0,try weight tear come ur heart fall ur eye remember STUPID FRIEND share BSLVYL
0,hey mate Spoke mag people   deliver end month deliver 24th sept Talk later
0,hope good week check
0,haha friend tyler literally ask dubsack
0,hey u fancy meetin 4 cha   hav lil beverage txt ring meet l8r tired 3 vpist   love Pete x x x
0,Great safe trip panic surrender
0,symptoms u love 1U like listen song 2u stop u beloved 3u angry
0,Sun ah Thk mayb dun anythin Thk book e lesson e pilate orchard mrt u noe hor
0,try dear read exam
0,7 wonder WORLD 7th 6th ur style 5th ur smile 4th ur Personality 3rd ur nature 2nd ur sms 1st ur Lovely Friendship good morning dear
0,gettin rdy ship comp
0,I hospital da   I return home evening
0,piss talk realise u point itnow READ BACKWARDS
0,think   da wil
0,I m awake oh s
0,good afternoon boytoy walk day   police abstract I wake miss babe
0,u try
0,come   ltDECIMALgt pm vikkyim otside nw il come tht time
0,tell address
0,Honeybee I m d sweetest d World God Laughed amp WaitU Havnt Met d Person read Msg MORAL GOD crack Jokes gmgngegn
0,buy blackberry bold 2 torch buy new let know plus buy   ltgt g wifi ipad   ltgt g
0,thinkin
0,hiya s sunny africa hope u r avin good time big old silver big kiss
0,TIME come tomorrow
1,Wanna laugh try chitchat mobile Logon txte word CHAT send 8883 CM po Box 4217 London W1A 6zf 16 118pmsg rcvd
0,CHA QUITEAMUZING THATSCOOL babe
0,Omg u know I ate
1,URGENT 2nd attempt contact UU WON 1000CALL 09071512432 b4 300603tcsbcm4235wc1n3xxcallcost150ppmmobilesvary max7 50
0, 
0,directly Abt 4 row
1,congratulation ur award 500 cd voucher 125gift guarantee   Free entry 2 100 wkly draw txt music 87066
1,contract mobile 11 mnth Latest Motorola Nokia etc free Double Mins   Text Orange tariff TEXT yes callback remove record
1,urgent 09066350750 landline complimentary 4 Ibiza Holiday 10000 cash await collection SAE tc po BOX 434 sk3 8wp 150 ppm 18
0,plan
0,hi engagement fixd   ltgt th month I know shocking bthmm njan vilikkamt ws al sudn
0,course math day chapter month finish
0,wow think common I ur freak u chop
1,ur chance win 250 wkly shopping spree TXT SHOP 80878 TsCs wwwtxt2shopcom custcare 08715705022 1x150pwk
0,Noooooooo thing I need stress life fair
1,U Secret Admirer look 2 contact Ufind rreveal think UR specialcall 09065171142stopsms08718727870150ppm
1,Mila age23 blonde new UK I look sex UK guy u like fun Text MTALK 6986618   30pptxt 1st 5free 150 increment help08718728876
0,Ill I swing bit thing care firsg
0,I want wish Happy New Year I want talk legal advice Gary I split person Ill trip Ptbo I hope good babe I love ya
0,finish work
0,tomorrow theatre    come u    tell come tomorrow
1,ENGLAND official poly ringtone colour flag yer mobile text tone FLAG 84199 NOW Optout txt ENG stop box39822 W111WX 150
0,right phone number like
0,ok wun b angry Msg u aft come home tonight
0,I good time nice bit different weekend change ya soon
0,yo sorry shower sup
0,Carlos I pick Ill swing usf little bit
0,heat pa apply oil pa
0,I m stuck da middle da row da right hand da lt
0,lay airtel line rest
0,hi u decide wot 2 4 bday ill prob jus voucher frm virgin sumfe
1,FreeMsg Txt 86888   claim reward 3 hour talk time use phone Subscribe6GBPmnth inc 3hrs 16 stoptxtstop
0,hey j r u feel
0,I plan stay night I prolly til late
0,THANX 4 PUTTIN da FONE I
0,I need 8th I m campus atm I pick hour
0,oh Haha Den shld today Gee nvm la Kaiez dun mind goin jazz oso Scared hiphop open catch
0,run manage 5 minute need oxygen resort roller option
0,live   ltgt min
0,Y de ask like
0,glad talk
0,Wat time   finish
0,sorry da I mad pende work
0,clean
0,s favourite person today r u workin hard sleep nite nearly rang u 430
1,Sunshine Quiz win super Sony dvd recorder canname capital Australia Text MQUIZ 82277 b
0,  dad oredi
0,good think send pix I love
0,nvm I m wear sport shoe I m late leh
0,Sorry Ill later meeting
0,long FUCKIN showr
0,Received understand n act
0,finally come fix ceiling
0,U need presnt bcz U mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha mns prabha isLOVE got mis
0,jus finish blow hair u finish dinner
0,I m bus Love
0,lol   I know   I dollar store
1,customer service representative 0800 169 6031 10am9pm WON guarantee 1000 cash 5000 prize
1,today Voda number end 7634 select receive 350 reward match 08712300220 quote claim code 7684 standard rate apply
0,saturday sunday holiday difficult
0,everybody fun evening Miss
0,hella gas money want grand nature adventure galileo little bit
0,I m meeting later
0,oh wow s gay firmware update help
0,morphine
0,come din c   yup cut hair
0,K k pa lunch aha
0,oh ho time u use type word
0,captain vijaykanth comedy captain tvhe drunken
0,course I guess god hold right
0,hide anythiing distance
0,
1,rip mobile content wwwclubmobycom 08717509990 polytruepixringtonesgame download 3
0,sorry din lock keypad
0,u person story
0,plan come chennai
1,try contact reply offer Video Phone 750 anytime network min Half Price Line Rental Camcorder Reply 08000930705
0,God create gap btwn ur finger dat sum1 vry special fill gap hold ur hand plz ask y create gap leg
0,okay sleep later
0,protect ethreat SIB ask sensitive information like passwordsatmsms PIN email share password anybody
0,finally happen Aftr decade beer cheap PETROL goverment expect drink    drive
1,400 XMAS REWARD wait computer randomly pick loyal mobile customer receive 400 reward 09066380611
0,r e meet tmr
0,lol yes add spice day
0,hope great day
0,Prasanth ettan mother pass away night pray family
0,K Ill work
1,private 2003 Account Statement 800 unredeemed S I M point Call 08718738002 Identifier Code 48922 expire 211104
0,message great doctor India 1 drink APPY fizz contain Cancer cause age
0,I pick phone right pls send message
0,tell infront
0,ok prob
0,lady genus second k
0,yes swim
0,mum robinson
0,ok set let u noe e detail later
0,nottel software
0,I send print   da
0,IM REALY SOZ IMAT MY mums 2NITE 2MORO
0,I bear GOD oh IDIOT bear
0,I ur msgsometext miss send
0,probably I m gas I cash tomorrow
1,customer service announcement recently try delivery unable 07099833605 reschedule Ref9280114
0,I forget 2 ask   smth s card da present lei   want 2 write smth sign
0,I m leave house
1,hi babe Chloe r u I smash saturday night great weekend u miss sp visionsmscom Text stop stop 150ptext
0,  ready
0,Wewa 130 Iriver 255 128 mb
0,good thing I m connection bw
0,Sry dajst nw come home
0,s cool hell night lemme know
0,stay town
0,haha yeah 2 oz kind shitload
0,ok u shop u pay d
0,life mean lot I love life I love people life world friend I World Ge
0,alright bring like   ltgt   min
0,pls play life
0,Eatin lunch
0,hmmmbut day
0,try g I decide head
0,ok prob
0,surly ill come review
0,march end ready sure problem capital complete far s work lady
0,Tessypls favor pls convey birthday wish Nimyapls dnt forget today birthday Shijas
0,pls food preferably pap slowly load sugar hour water slowly
1,URGENT Mobile No 07808726822 award 2000 Bonus Caller Prize 020903 2nd attempt contact 08718729758 box95qu
0,guy dumb realize
0,Okey dokey ill bit sort stuff
0,don dawhat plan
0,yes fine
1,WIN winner Mr T Foley win iPod exciting prize soon eye ur mobile visit wwwwin82050couk
0,I like new mobile
0,anytime
0,mmmmmmm snuggle deep contented sigh   whisper   I fucking love I barely stand
0,Yar error
0,hey
0,wow healthy Old airport rd lor thk ill b bathe dog later
0,Wif family book tour package
0,bold torch later torch 2bold
0,haha awesome I need doin tonight
0,ya knw u vl givit ok thanks kanoanyway enjoy wit ur family wit 1st salary
0,huh slow tot u reach long ago liao U 2 day 4 leh
0,s cool princess I cover face hot sticky cum
0,big brother scrape barrel shower social misfit
0,oops thk dun haf enuff I check tell
0,S8 min lunch
0,hey happen u switch ur cell d day good u care tomorrow
0,K addie amp I art Ill home
0,uncle Atlanta Wish guy great semester
0,aiyo lesson early I m sleepin haha okie u home liao den confirm w lor
0,forgot tell   smth   like number section clear
0,yup lor u dun wan ok
0,I m home love   awake   love kiss
0,hello PEACH MY cake tasts LUSH
1,free GAME Get Rayman Golf 4 free O2 Games Arcade 1st ur game setting Reply POST save   activ8 Press 0 key Arcade Termsapply
0,ll minor shindig place later tonight interested
0,Jason cool pick place like hour
1,mobile 10 mth update late CameraVideo phone free ur number extra free minstext Text YES
0,I Career Tel add u contact INDYAROCKSCOM send free sms remove phonebook   sms   ltgt
0,I ve reach
0,I know ask brother problem thing tell
0,Keng rock ashe
0,Wat time r   xins hostel
0,Good Morning Dear Shijutta great amp successful day
1,buy Space Invaders 4 chance 2 win orig Arcade Game console Press 0 Games Arcade std WAP charge o2coukgame 4 term   setting purchase
0,oh kafter placement ah
0,possession especially offense
0,nt drive reason bbdtht chikku hw abt dvg coldheard tht vinobanagar violence hw conditionand hw ru   problem
0,I buy test yesterday let know exact day u ovulatewhen 2u 2 3wks pls pls fret I know u r worried pls relax ur past history u need tell
0,pizza u want
0,I weird shit bein woah realise actually reasonable I m oh
0,happy return day I wish happy birthday
0,ya nice   ready thursday
0,I hospital da   I return home evening
0,think u   x
1,camera   award SiPix Digital Camera 09061221066 fromm landline Delivery 28 day
0,orh tot u dun believe
0,  sign choose number pin Right
0,beauty life second hide thousand secret I wish second wonderful ur life gud n8
0,thanx u darlinim cool thanx bday drink 2 nite 2morrow care c u soonxxx
0,maybe leave credit card I gas I like tell
1,weekly CoolMob tone ready download week new tone include 1 Crazy FrogAXEL F 2 AkonLonely 3 Black EyedDont p More info n
0,boy I glad G waste night applebee
1,Cashbincouk lot cash weekend wwwcashbincouk Dear welcome weekend big good cash away
0,ok lor u wan look 4 u
0,u wan 2 haf lunch m da canteen
0,life stressfull find time Laugh add year life surely add life ur year Gud ni8swt dream
0,hey look like I wrong kappa guy number phone want I text s
1,URGENT Mobile number award 2000 prize guarantee Call 09061790121 land line Claim 3030 valid 12hrs 150ppm
1,thank 4 continue support question week enter u in2 draw 4 100 cash new US President txt ans 80082
0,I m home Doc pain med fine
0,  140 ard rest ard 180 leastwhich   price 4   2 bedrm 900
0,I lovely night xxx
0,prepare pleasure
0,hitechnical supportproviding assistance customer email
0,text way cup stop work bus
0,s radio
1,unique user ID 1172 removal send stop 87239 customer service 08708034412
0,I m sure available
0,watever reLation u build dis world thing remain atlast iz lonline lotz n lot memorie feel
0,cheer LOU yeah goodnite shame U NEVA CAME C YA GAILxx
0,Hii money da
0,hi Mobile   ltgt   add contact list wwwfullonsmscom s great place send free sm people visit fullonsmscom
0,ok u tell wat time u come late lor
0,u repeat e instruction Wats e road ur house
0,people special sight remain special till sight maintain till life end Shjas
0,lor dun tell wait complacent
0,sorry completely forgot   pop em round week
0,u r BEAUTIFUL GIRL IVE u r MY baby COME c ME common ROOM
0,o join denis mina deni want time
0,Sen tell join uncle finance cbe
0,yup hey day fri ask miwa jiayin leave karaoke
0,senthil hsbc
0,especially talk boston personal statement lol I woulda change realize nyc boston
0,way  
1,urgent 09066649731from Landline complimentary 4 Ibiza Holiday 10000 cash await collection SAE tc po BOX 434 SK3 8wp 150ppm 18
0,holy live christ long
0,  thk wat eat tonight
0,thanx yup come sun Finish dinner 2 hotel Time fly tog 4 exactly mth today Hope haf mth come
0,opposite drop
0,yup Izzit rain heavily cos m e mrt c outside
0,send resume
0,Gd luck 4 ur exam
0,u ask sit m ok lor
0,sorry uncle Ill touch
0,guy doll night Patrick Swayze great
1,URGENT 2nd attempt contact u 900 prize yesterday await collection claim CALL NOW 09061702893
1,Santa little like Santa Xmas Eve Call 09077818151 book time calls150ppm 3min 30 tc wwwsantacallingcom
0,come home I want u miserable
0,I know s message
0,cool tyler buy drop place later tonight total order quarter
0,guy car shop flirt phone number paperwork texte I m nervous course address boss tell know fire
0,Reverse cheat mathematic
0,plan manage
0,er hello thing plan   limp slowly home follow aa exhaust hang
0,sorry delay yes master
0,u finish come n pick u
1,private 2004 Account Statement 0784987 786 unredeemed Bonus Points claim 08719180219 Identifier Code 45239 expire 060505
0,s oga leave phone home ur message hope good great weekend
0,worry I understand important I place poorly think punishment face bad thing happen Brb kill
0,Honey pls find sell Predicte Nigeria time important reply monday
0,e admin building I b slightly early Ill u m reach
0,fyi I m usf swe room
0,  ltgt   min s ok
0,Ummmmmaah happy return d day dear sweet heart HAPPY BIRTHDAY dear
0,  home work meh
0,valuable 2 situation second loose
0,I Mark forever pick prescription pain come
0,s ur paper
0,small capacity Quite ex
1,check choose Babe Videos   smsshsexnetUN fgkslpoPW fgkslpo
0,I m good I think
1,u r winner U ave specially select 2 receive 1000 cash 4 holiday flight inc speak live operator 2 claim 0871277810710pmin 18
0, 
0,think bout   drink tap   spile seven   pub gas st broad st canal   ok
0,I sleep I tired travel
0,haha I thinkin
0,yup problem mayb ill jus leave
0,lol try day little interesting
0,long reply defer admission til semester
0,word Checkmate chess come persian phrase Shah Maat mean king dead Goodmorning good day
0,Po de   need job aha
0,rat hey u vote theme
1,New Mobiles 2004 txt NOKIA 89545   collect today 1 www4tcbiz 2optout 08718726270150gbpmtmsg18 txtauction
0,I hope pee burn tonite
0,oh rite IM MY best mate pete I 4 week 2GEVA long week
0,yay wait party
0,photoshop computer shut
0,boy fun today ok problem I send message fun
0,s issue california okay snow manageable
1,private 2003 Account Statement 800 unredeemed S I M point Call 08715203652 Identifier Code 42810 expire 29100
0,Hmmm Mayb try e shoppin area forgot e hotel
0,Awesome soon later tonight
0,I need detail online job
1,WON value Vodafone customer computer pick win 150 prize collect easy 09061743386
0,miss toopray inshah allah
0,pls help tell Ashley find number oh
0,I escape theatre   watch KAVALAN minute
0,Sthis increase chance win
0,way work I   ltgt   year old Hope bother
0,maybe find instead
0,gain right wifedont demand iti try husband toolet
0,I like new house
0,I m fine hope
0,north carolina texas atm gre site pay test result send
0,u
0,yes baby I need stretch open pussy
0,thank     bomb date phone want
0,ok
0,hey guy I know breathe neck bud d able half track usf tonight
0,response d powerful weapon 2 occupy place heart
0,Nokia phone lovly
1,free MESSAGEThanks Auction Subscription Service 18   150pmsgrcvd 2 Skip auction txt 2 Unsubscribe txt stop CustomerCare 08718726270
1,Bored housewife Chat n date 08717507711 btnational rate 10pmin landline
0,sorry datoday come playi drive clas
0,I m sorry I light hair fire
0,oh shit I think trip Loooooool   sense   grin sofa reference   sleep couch link send   trip   oh   babe celebration rent
0,okey dokey swashbuckling stuff oh
0,watch cartoon listen music amp eve temple amp church u
0,1 Tension face 2 smile face 3 Waste face 4 innocent face 5terror face 6cruel face 7romantic face 8lovable face 9decent face   ltgt joker face
0,Dips cell dead m come u respond shall come
0,know mean Texting
0,hi dis yijue happy work wif   gek1510
0,Lol Oops sorry fun
0,Wat happen cruise thing
0,I know dat feelin Pete Wuld em   nuther place nuther time mayb
1,lyricalladie21F invite friend Reply YES910 NO910 wwwsmsacuhmmross stop send stop FRND 62468
0,world happy frnd character Dey good understanding difference
